  epoch   1 | train=8.7062 | val=8.7124
  epoch   2 | train=8.7061 | val=8.7124
  epoch   3 | train=8.7065 | val=8.7124
  epoch   4 | train=8.7066 | val=8.7124
  epoch   5 | train=8.7062 | val=8.7124
  epoch   6 | train=8.7060 | val=8.7124
  epoch   7 | train=8.7062 | val=8.7124
  epoch   8 | train=8.7065 | val=8.7124
  epoch   9 | train=8.7062 | val=8.7124
  epoch  10 | train=8.7064 | val=8.7124
